Ubar,Mubar,code1_Density,code1_Phi2,code1_Energy,code2_Density,code2_Phi2,code2_Energy,diff_Density,diff_Phi2,diff_Energy
5.83,22.54,4.2647,2.0323,-56.5656287279,4.264673,2.032304,-56.565629,2.700000000022129e-05,-3.9999999996709334e-06,2.721000029737297e-07
5.83,22.55,4.2659,2.0312,-56.6082814791,4.265877,2.031237,-56.608281,2.3000000000550358e-05,-3.6999999999842714e-05,-4.791000023374181e-07
5.83,22.56,4.2671,2.0302,-56.6509462704,4.267081,2.030166,-56.650946,1.8999999999991246e-05,3.399999999986747e-05,-2.7040000105671425e-07
5.83,22.57,4.2683,2.0291,-56.6936231027,4.268285,2.02909,-56.693623,1.5000000000320313e-05,1.0000000000065512e-05,-1.026999996156519e-07
5.83,22.58,4.2695,2.028,-56.7363119766,4.26949,2.028009,-56.736312,9.999999999621423e-06,-8.999999999925734e-06,2.3399998383411003e-08
5.83,22.59,4.2707,2.0269,-56.779012893,4.270694,2.026923,-56.779013,5.999999999950489e-06,-2.300000000010627e-05,1.0699999819507866e-07
5.83,22.6,4.2719,2.0258,-56.8217258529,4.271898,2.025832,-56.821726,1.9999999993913775e-06,-3.2000000000032e-05,1.4709999618389702e-07
5.83,22.61,4.2731,2.0247,-56.864450857,4.273103,2.024736,-56.864451,-2.9999999995311555e-06,-3.5999999999702936e-05,1.4300000117373202e-07
5.83,22.62,4.2743,2.0236,-56.9071879063,4.274307,2.023635,-56.907188,-7.000000000090267e-06,-3.500000000000725e-05,9.369999531827489e-08
5.83,22.63,4.2755,2.0225,-56.9499370017,4.275512,2.022529,-56.949937,-1.1999999999900979e-05,-2.9000000000056758e-05,-1.70000191701547e-09
5.83,22.64,4.2767,2.0214,-56.9926981442,4.276717,2.021418,-56.992698,-1.699999999971169e-05,-1.8000000000295557e-05,-1.4420000127302046e-07
5.83,22.65,4.2779,2.0203,-57.0354713347,4.277922,2.020302,-57.035471,-2.200000000041058e-05,-1.9999999998354667e-06,-3.346999974951359e-07
5.83,22.66,4.2791,2.0192,-57.0782565743,4.279126,2.019181,-57.078257,-2.6000000000081513e-05,1.8999999999991246e-05,4.25700001471796e-07
5.83,22.67,4.2803,2.0181,-57.121053864,4.280332,2.018055,-57.121054,-3.1999999999143824e-05,4.500000000007276e-05,1.360000041472631e-07
5.83,22.68,4.2815,2.0169,-57.1638632048,4.281537,2.016923,-57.163863,-3.6999999999842714e-05,-2.299999999966218e-05,-2.0480000273437327e-07
5.83,22.69,4.2827,2.0158,-57.2066845979,4.282742,2.015787,-57.206685,-4.1999999999653426e-05,1.3000000000040757e-05,4.0209999951912323e-07
5.83,22.7,4.2839,2.0146,-57.2495180443,4.283947,2.014645,-57.249518,-4.7000000000352316e-05,-4.499999999962867e-05,-4.429999478361424e-08
5.83,22.71,4.2852,2.0135,-57.2923635452,4.285153,2.013498,-57.292364,4.699999999946414e-05,2.000000000279556e-06,4.5480000210318394e-07
5.83,22.72,4.2864,2.0123,-57.3352211018,4.286359,2.012345,-57.335221,4.1000000000401826e-05,-4.499999999962867e-05,-1.0180000487025609e-07
5.83,22.73,4.2876,2.0112,-57.3780907151,4.287564,2.011188,-57.378091,3.6000000000591115e-05,1.1999999999900979e-05,2.848999969273791e-07
5.83,22.74,4.2888,2.01,-57.4209723864,4.28877,2.010025,-57.420972,2.9999999999752447e-05,-2.5000000000385825e-05,-3.864000035491699e-07
5.83,22.75,4.29,2.0089,-57.463866117,4.289976,2.008857,-57.463866,2.3999999999801958e-05,4.300000000023729e-05,-1.1699999902248237e-07
5.83,22.76,4.2912,2.0077,-57.506771908,4.291182,2.007683,-57.506772,1.7999999999851468e-05,1.699999999971169e-05,9.200000050668677e-08
5.83,22.77,4.2924,2.0065,-57.5496897608,4.292388,2.006504,-57.54969,1.1999999999900979e-05,-4.000000000115023e-06,2.3919999847521467e-07
5.83,22.78,4.2936,2.0053,-57.5926196767,4.293595,2.00532,-57.59262,4.999999999810711e-06,-2.0000000000131024e-05,3.2330000010460935e-07
5.83,22.79,4.2948,2.0041,-57.6355616568,4.294801,2.00413,-57.635562,-9.999999992515995e-07,-2.9999999999752447e-05,3.431999999747859e-07
5.83,22.8,4.296,2.0029,-57.6785157027,4.296008,2.002935,-57.678516,-7.999999999341867e-06,-3.500000000000725e-05,2.9730000505878706e-07
5.83,22.81,4.2972,2.0017,-57.7214818156,4.297215,2.001734,-57.721482,-1.4999999999432134e-05,-3.399999999986747e-05,1.844000010464697e-07
5.83,22.82,4.2984,2.0005,-57.764459997,4.298422,2.000528,-57.76446,-2.200000000041058e-05,-2.799999999991698e-05,2.999996695507434e-09
5.83,22.83,4.2996,1.9993,-57.8074502482,4.299629,1.999317,-57.80745,-2.9000000000500847e-05,-1.6999999999933735e-05,-2.4819999566716433e-07
5.83,22.84,4.3008,1.9981,-57.8504525706,4.300836,1.9981,-57.850453,-3.6000000000591115e-05,0.0,4.294000035542922e-07
5.83,22.85,4.302,1.9969,-57.8934669657,4.302043,1.996877,-57.893467,-4.300000000068138e-05,2.2999999999884224e-05,3.4300001061637886e-08
5.83,22.86,4.3033,1.9956,-57.936493435,4.303251,1.995649,-57.936493,4.899999999974369e-05,-4.899999999996574e-05,-4.350000040176383e-07
5.83,22.87,4.3045,1.9944,-57.97953198,4.304458,1.994415,-57.979532,4.1999999999653426e-05,-1.5000000000098268e-05,2.000000165480742e-08
5.83,22.88,4.3057,1.9932,-58.022582602,4.305666,1.993175,-58.022583,3.399999999942338e-05,2.500000000016378e-05,3.9799999740353087e-07
5.83,22.89,4.3069,1.9919,-58.0656453028,4.306874,1.99193,-58.065645,2.6000000000081513e-05,-2.999999999997449e-05,-3.027999966320749e-07
5.83,22.9,4.3081,1.9907,-58.1087200838,4.308082,1.990679,-58.10872,1.7999999999851468e-05,2.0999999999826713e-05,-8.380000338092941e-08
5.83,22.91,4.3093,1.9894,-58.1518069466,4.30929,1.989423,-58.151807,1.0000000000509601e-05,-2.2999999999884224e-05,5.340000086562213e-08
5.83,22.92,4.3105,1.9882,-58.1949058928,4.310499,1.988161,-58.194906,1.000000000139778e-06,3.8999999999900226e-05,1.0720000176434041e-07
5.83,22.93,4.3117,1.9869,-58.2380169239,4.311707,1.986893,-58.238017,-7.000000000090267e-06,7.000000000090267e-06,7.610000096747171e-08
5.83,22.94,4.3129,1.9856,-58.2811400417,4.312916,1.985619,-58.28114,-1.600000000046009e-05,-1.8999999999991246e-05,-4.169999812120295e-08
5.83,22.95,4.3141,1.9843,-58.3242752477,4.314125,1.984339,-58.324275,-2.4999999999941735e-05,-3.900000000012227e-05,-2.4770000095486466e-07
5.83,22.96,4.3153,1.9831,-58.3674225436,4.315334,1.983054,-58.367423,-3.400000000031156e-05,4.599999999999049e-05,4.5640000223556854e-07
5.83,22.97,4.3165,1.9818,-58.4105819311,4.316543,1.981763,-58.410582,-4.300000000068138e-05,3.700000000006476e-05,6.890000037174104e-08
5.83,22.98,4.3178,1.9805,-58.453753412,4.317753,1.980466,-58.453753,4.7000000000352316e-05,3.399999999986747e-05,-4.1199999856189606e-07
5.83,22.99,4.319,1.9792,-58.4969369878,4.318962,1.979163,-58.496937,3.799999999998249e-05,3.700000000006476e-05,1.2200004562146205e-08
5.83,23.0,4.3202,1.9779,-58.5401326604,4.320172,1.977854,-58.540133,2.799999999947289e-05,4.599999999999049e-05,3.3959999967692056e-07
5.83,23.01,4.3214,1.9765,-58.5833404315,4.321382,1.976539,-58.58334,1.7999999999851468e-05,-3.900000000012227e-05,-4.3149999839897646e-07
5.83,23.02,4.3226,1.9752,-58.6265603029,4.322592,1.975218,-58.62656,8.000000000230045e-06,-1.7999999999851468e-05,-3.0290000552213314e-07
5.83,23.03,4.3238,1.9739,-58.6697922764,4.323803,1.973892,-58.669792,-2.9999999995311555e-06,8.000000000008e-06,-2.7640000155315647e-07
5.83,23.04,4.325,1.9726,-58.7130363537,4.325013,1.972559,-58.713036,-1.3000000000040757e-05,4.099999999995774e-05,-3.536999955144893e-07
5.83,23.05,4.3262,1.9712,-58.7562925368,4.326224,1.97122,-58.756293,-2.3999999999801958e-05,-1.999999999990898e-05,4.6320000279820306e-07
5.83,23.06,4.3274,1.9699,-58.7995608274,4.327435,1.969875,-58.799561,-3.500000000045134e-05,2.4999999999941735e-05,1.7259999651741964e-07
5.83,23.07,4.3286,1.9685,-58.8428412274,4.328646,1.968524,-58.842841,-4.600000000021254e-05,-2.4000000000024002e-05,-2.2740000105159197e-07
5.83,23.08,4.3299,1.9672,-58.8861337387,4.329857,1.967167,-58.886134,4.300000000068138e-05,3.2999999999949736e-05,2.6129999497470635e-07
5.83,23.09,4.3311,1.9658,-58.9294383632,4.331068,1.965804,-58.929438,3.2000000000032e-05,-4.000000000115023e-06,-3.632000016295933e-07
5.83,23.1,4.3323,1.9644,-58.9727551027,4.33228,1.964435,-58.972755,2.0000000000131024e-05,-3.500000000000725e-05,-1.026999996156519e-07
5.83,23.11,4.3335,1.9631,-59.0160839593,4.333492,1.96306,-59.016084,8.000000000230045e-06,4.0000000000040004e-05,4.070000159117626e-08
5.83,23.12,4.3347,1.9617,-59.0594249349,4.334704,1.961678,-59.059425,-4.000000000559112e-06,2.199999999996649e-05,6.509999650461396e-08
5.83,23.13,4.3359,1.9603,-59.1027780313,4.335916,1.96029,-59.102778,-1.600000000046009e-05,9.999999999843467e-06,-3.1299997260703094e-08
5.83,23.14,4.3371,1.9589,-59.1461432507,4.337128,1.958896,-59.146143,-2.799999999947289e-05,4.000000000115023e-06,-2.506999976503721e-07
5.83,23.15,4.3383,1.9575,-59.1895205949,4.338341,1.957496,-59.189521,-4.099999999951365e-05,4.000000000115023e-06,4.0509999621463066e-07
5.83,23.16,4.3396,1.9561,-59.232910066,4.339554,1.95609,-59.23291,4.600000000021254e-05,9.999999999843467e-06,-6.600000546086449e-08
5.83,23.17,4.3408,1.9547,-59.276311666,4.340767,1.954677,-59.276312,3.300000000017178e-05,2.300000000010627e-05,3.339999992135745e-07
5.83,23.18,4.342,1.9533,-59.319725397,4.34198,1.953258,-59.319725,1.9999999999242846e-05,4.2000000000097515e-05,-3.970000008735042e-07
5.83,23.19,4.3432,1.9518,-59.3631512609,4.343193,1.951832,-59.363151,7.000000000090267e-06,-3.2000000000032e-05,-2.608999949416102e-07
5.83,23.2,4.3444,1.9504,-59.4065892599,4.344407,1.9504,-59.406589,-7.000000000090267e-06,0.0,-2.5990000551701087e-07
5.83,23.21,4.3456,1.949,-59.450039396,4.345621,1.948962,-59.450039,-2.1000000000270802e-05,3.799999999998249e-05,-3.960000043434775e-07
5.83,23.22,4.3468,1.9475,-59.4935016713,4.346835,1.947517,-59.493502,-3.499999999956316e-05,-1.6999999999933735e-05,3.286999969986937e-07
5.83,23.23,4.348,1.9461,-59.536976088,4.348049,1.946066,-59.536976,-4.899999999974369e-05,3.399999999986747e-05,-8.800000017572529e-08
5.83,23.24,4.3493,1.9446,-59.5804626481,4.349263,1.944608,-59.580463,3.700000000073089e-05,-7.999999999785956e-06,3.518999989182703e-07
5.83,23.25,4.3505,1.9431,-59.6239613538,4.350478,1.943144,-59.623961,2.200000000041058e-05,-4.399999999993298e-05,-3.5379999729912015e-07
5.83,23.26,4.3517,1.9417,-59.6674722073,4.351693,1.941674,-59.667472,7.000000000090267e-06,2.6000000000081513e-05,-2.0730000471758103e-07
5.83,23.27,4.3529,1.9402,-59.7109952106,4.352908,1.940197,-59.710995,-8.000000000230045e-06,2.9999999999752447e-06,-2.1059999966155374e-07
5.83,23.28,4.3541,1.9387,-59.7545303661,4.354123,1.938713,-59.75453,-2.3000000000550358e-05,-1.2999999999818712e-05,-3.660999965404699e-07
5.83,23.29,4.3553,1.9372,-59.7980776758,4.355339,1.937223,-59.798078,-3.900000000012227e-05,-2.2999999999884224e-05,3.2419999485000517e-07
5.83,23.3,4.3566,1.9357,-59.841637142,4.356555,1.935726,-59.841637,4.500000000007276e-05,-2.6000000000081513e-05,-1.4200000464370532e-07
5.83,23.31,4.3578,1.9342,-59.8852087668,4.357771,1.934222,-59.885209,2.9000000000500847e-05,-2.2000000000188535e-05,2.332000050841998e-07
5.83,23.32,4.359,1.9327,-59.9287925526,4.358987,1.932712,-59.928793,1.3000000000040757e-05,-1.1999999999900979e-05,4.473999979381915e-07
5.83,23.33,4.3602,1.9312,-59.9723885015,4.360203,1.931196,-59.972389,-3.000000000419334e-06,4.000000000115023e-06,4.985000003898676e-07
5.83,23.34,4.3614,1.9297,-60.0159966159,4.36142,1.929672,-60.015997,-2.0000000000131024e-05,2.799999999991698e-05,3.8409999802979655e-07
5.83,23.35,4.3626,1.9281,-60.0596168979,4.362637,1.928142,-60.059617,-3.700000000073089e-05,-4.2000000000097515e-05,1.0210000311872136e-07
5.83,23.36,4.3639,1.9266,-60.1032493499,4.363854,1.926605,-60.103249,4.600000000021254e-05,-4.999999999810711e-06,-3.4989999875278954e-07
5.83,23.37,4.3651,1.9251,-60.1468939742,4.365071,1.925062,-60.146894,2.899999999961267e-05,3.799999999998249e-05,2.580000568741525e-08
5.83,23.38,4.3663,1.9235,-60.190550773,4.366289,1.923511,-60.190551,1.09999999997612e-05,-1.0999999999983245e-05,2.2700000101849582e-07
5.83,23.39,4.3675,1.922,-60.2342197487,4.367507,1.921954,-60.23422,-7.000000000090267e-06,4.599999999999049e-05,2.5130000125273e-07
5.83,23.4,4.3687,1.9204,-60.2779009035,4.368725,1.92039,-60.277901,-2.5000000000829914e-05,1.0000000000065512e-05,9.650000265537528e-08
5.83,23.41,4.3699,1.9188,-60.3215942399,4.369943,1.918819,-60.321594,-4.2999999999793204e-05,-1.8999999999991246e-05,-2.3990000386220345e-07
5.83,23.42,4.3712,1.9172,-60.3652997602,4.371161,1.917241,-60.3653,3.900000000012227e-05,-4.099999999995774e-05,2.397999949721452e-07
5.83,23.43,4.3724,1.9157,-60.4090174667,4.37238,1.915657,-60.409017,2.0000000000131024e-05,4.300000000001525e-05,-4.667000013114375e-07
5.83,23.44,4.3736,1.9141,-60.4527473618,4.373599,1.914065,-60.452747,1.000000000139778e-06,3.500000000000725e-05,-3.617999979610431e-07
5.83,23.45,4.3748,1.9125,-60.496489448,4.374818,1.912467,-60.496489,-1.8000000000739647e-05,3.300000000017178e-05,-4.480000015405494e-07
5.83,23.46,4.376,1.9109,-60.5402437275,4.376038,1.910862,-60.540244,-3.799999999998249e-05,3.799999999998249e-05,2.7250000300682586e-07
5.83,23.47,4.3773,1.9092,-60.5840102028,4.377257,1.909249,-60.58401,4.2999999999793204e-05,-4.899999999996574e-05,-2.0280000256889252e-07
5.83,23.48,4.3785,1.9076,-60.6277888763,4.378477,1.90763,-60.627789,2.299999999966218e-05,-2.999999999997449e-05,1.2369999780048602e-07
5.83,23.49,4.3797,1.906,-60.6715797504,4.379698,1.906004,-60.67158,1.9999999993913775e-06,-4.000000000115023e-06,2.4959999933571453e-07
5.83,23.5,4.3809,1.9044,-60.7153828276,4.380918,1.90437,-60.715383,-1.8000000000739647e-05,3.0000000000196536e-05,1.7240000005358525e-07
5.83,23.51,4.3821,1.9027,-60.7591981103,4.382139,1.90273,-60.759198,-3.899999999923409e-05,-2.999999999997449e-05,-1.1030000024447872e-07
5.83,23.52,4.3834,1.9011,-60.803025601,4.38336,1.901082,-60.803026,4.000000000026205e-05,1.8000000000073513e-05,3.990000010389849e-07
5.83,23.53,4.3846,1.8994,-60.8468653021,4.384581,1.899428,-60.846865,1.8999999999991246e-05,-2.799999999991698e-05,-3.020999983505135e-07
5.83,23.54,4.3858,1.8978,-60.8907172161,4.385802,1.897766,-60.890717,-2.000000000279556e-06,3.399999999986747e-05,-2.1609999834026894e-07
5.83,23.55,4.387,1.8961,-60.9345813455,4.387024,1.896097,-60.934581,-2.4000000000690136e-05,2.9999999999752447e-06,-3.454999983887319e-07
5.83,23.56,4.3882,1.8944,-60.9784576928,4.388246,1.894421,-60.978458,-4.599999999932436e-05,-2.0999999999826713e-05,3.072000041015599e-07
5.83,23.57,4.3895,1.8927,-61.0223462604,4.389468,1.892738,-61.022346,3.2000000000032e-05,-3.799999999998249e-05,-2.6040000022931054e-07
5.83,23.58,4.3907,1.891,-61.066247051,4.39069,1.891048,-61.066247,9.999999999621423e-06,-4.8000000000048004e-05,-5.100000066704524e-08
5.83,23.59,4.3919,1.8893,-61.1101600669,4.391913,1.88935,-61.11016,-1.3000000000040757e-05,-5.0000000000105516e-05,-6.69000002062603e-08
5.83,23.6,4.3931,1.8876,-61.1540853108,4.393136,1.887645,-61.154085,-3.6000000000591115e-05,-4.500000000007276e-05,-3.107999972939979e-07
5.83,23.61,4.3944,1.8859,-61.1980227852,4.394359,1.885933,-61.198023,4.1000000000401826e-05,-3.300000000017178e-05,2.1479999645634962e-07
5.83,23.62,4.3956,1.8842,-61.2419724927,4.395583,1.884213,-61.241972,1.699999999971169e-05,-1.2999999999818712e-05,-4.927000034626872e-07
5.83,23.63,4.3968,1.8825,-61.2859344357,4.396806,1.882487,-61.285934,-5.999999999950489e-06,1.3000000000040757e-05,-4.357000022991997e-07
5.83,23.64,4.398,1.8808,-61.3299086168,4.39803,1.880753,-61.329909,-3.0000000000640625e-05,4.700000000013027e-05,3.8320000328440074e-07
5.83,23.65,4.3993,1.879,-61.3738950387,4.399254,1.879011,-61.373895,4.600000000021254e-05,-1.0999999999983245e-05,-3.870000142569552e-08
5.83,23.66,4.4005,1.8773,-61.4178937039,4.400479,1.877262,-61.417894,2.1000000000270802e-05,3.799999999998249e-05,2.9609999785407126e-07
5.83,23.67,4.4017,1.8755,-61.4619046149,4.401704,1.875506,-61.461905,-3.9999999996709334e-06,-5.999999999950489e-06,3.851000016652506e-07
5.83,23.68,4.4029,1.8737,-61.5059277745,4.402929,1.873743,-61.505928,-2.9000000000500847e-05,-4.300000000001525e-05,2.2549999556531475e-07
5.83,23.69,4.4042,1.872,-61.5499631851,4.404154,1.871972,-61.549963,4.600000000021254e-05,2.8000000000139025e-05,-1.8509999932803112e-07
5.83,23.7,4.4054,1.8702,-61.5940108495,4.405379,1.870193,-61.594011,2.1000000000270802e-05,7.000000000090267e-06,1.5050000001792796e-07
5.83,23.71,4.4066,1.8684,-61.6380707702,4.406605,1.868407,-61.638071,-4.999999999810711e-06,-6.999999999868223e-06,2.297999941447415e-07
5.83,23.72,4.4078,1.8666,-61.6821429498,4.407831,1.866614,-61.682143,-3.0999999999892225e-05,-1.399999999995849e-05,5.0200000600852945e-08
5.83,23.73,4.4091,1.8648,-61.726227391,4.409057,1.864813,-61.726227,4.2999999999793204e-05,-1.3000000000040757e-05,-3.9100000037706195e-07
5.83,23.74,4.4103,1.863,-61.7703240964,4.410284,1.863004,-61.770324,1.600000000046009e-05,-4.000000000115023e-06,-9.640000087074441e-08
5.83,23.75,4.4115,1.8612,-61.8144330687,4.411511,1.861188,-61.814433,-1.09999999997612e-05,1.1999999999900979e-05,-6.869999680247929e-08
5.83,23.76,4.4127,1.8594,-61.8585543105,4.412738,1.859364,-61.858554,-3.799999999998249e-05,3.599999999992498e-05,-3.104999990455326e-07
5.83,23.77,4.414,1.8575,-61.9026878245,4.413965,1.857533,-61.902688,3.499999999956316e-05,-3.300000000017178e-05,1.7549999853372356e-07
5.83,23.78,4.4152,1.8557,-61.9468336134,4.415193,1.855694,-61.946834,6.999999999202089e-06,5.999999999950489e-06,3.866000000130043e-07
5.83,23.79,4.4164,1.8538,-61.9909916798,4.416421,1.853848,-61.990992,-2.0999999999382624e-05,-4.8000000000048004e-05,3.2020000162447104e-07
5.83,23.8,4.4176,1.852,-62.0351620264,4.417649,1.851993,-62.035162,-4.899999999974369e-05,7.000000000090267e-06,-2.6400002184345794e-08
5.83,23.81,4.4189,1.8501,-62.0793446559,4.418877,1.850132,-62.079345,2.299999999966218e-05,-3.2000000000032e-05,3.4410000182560907e-07
5.83,23.82,4.4201,1.8483,-62.123539571,4.420106,1.848262,-62.12354,-5.999999999950489e-06,3.799999999998249e-05,4.289999964157687e-07
5.83,23.83,4.4213,1.8464,-62.1677467744,4.421335,1.846385,-62.167747,-3.500000000045134e-05,1.5000000000098268e-05,2.2559999734994562e-07
5.83,23.84,4.4226,1.8445,-62.2119662689,4.422564,1.8445,-62.211966,3.5999999999702936e-05,0.0,-2.6890000270896053e-07
5.83,23.85,4.4238,1.8426,-62.256198057,4.423794,1.842607,-62.256198,5.999999999950489e-06,-7.000000000090267e-06,-5.700000116348747e-08
5.83,23.86,4.425,1.8407,-62.3004421416,4.425023,1.840707,-62.300442,-2.3000000000550358e-05,-7.000000000090267e-06,-1.4160000461060918e-07
5.83,23.87,4.4263,1.8388,-62.3446985253,4.426253,1.838798,-62.344699,4.7000000000352316e-05,2.0000000000575113e-06,4.747000019733605e-07
5.83,23.88,4.4275,1.8369,-62.3889672109,4.427484,1.836882,-62.388967,1.600000000046009e-05,1.8000000000073513e-05,-2.10899997910019e-07
5.83,23.89,4.4287,1.835,-62.4332482012,4.428714,1.834958,-62.433248,-1.4000000000180535e-05,4.199999999987547e-05,-2.0120000243650793e-07
5.83,23.9,4.4299,1.833,-62.4775414988,4.429945,1.833026,-62.477541,-4.500000000007276e-05,-2.6000000000081513e-05,-4.987999986383329e-07
5.83,23.91,4.4312,1.8311,-62.5218471065,4.431176,1.831087,-62.521847,2.3999999999801958e-05,1.3000000000040757e-05,-1.0649999637735164e-07
5.83,23.92,4.4324,1.8291,-62.5661650271,4.432408,1.829139,-62.566165,-7.999999999341867e-06,-3.900000000012227e-05,-2.7100000465907215e-08
5.83,23.93,4.4336,1.8272,-62.6104952633,4.43364,1.827183,-62.610495,-3.999999999937387e-05,1.6999999999933735e-05,-2.6330000224561445e-07
5.83,23.94,4.4349,1.8252,-62.6548378179,4.434871,1.82522,-62.654838,2.899999999961267e-05,-2.0000000000131024e-05,1.8209999552709633e-07
5.83,23.95,4.4361,1.8232,-62.6991926937,4.436104,1.823249,-62.699193,-4.000000000559112e-06,-4.899999999996574e-05,3.063000022507367e-07
5.83,23.96,4.4373,1.8213,-62.7435598933,4.437336,1.821269,-62.74356,-3.6000000000591115e-05,3.0999999999892225e-05,1.0669999994661339e-07
5.83,23.97,4.4386,1.8193,-62.7879394197,4.438569,1.819282,-62.787939,3.0999999999892225e-05,1.7999999999851468e-05,-4.1970000097535376e-07
5.83,23.98,4.4398,1.8173,-62.8323312755,4.439802,1.817286,-62.832331,-2.000000000279556e-06,1.399999999995849e-05,-2.754999997023333e-07
5.83,23.99,4.441,1.8153,-62.8767354637,4.441036,1.815283,-62.876735,-3.6000000000591115e-05,1.6999999999933735e-05,-4.637000046159301e-07
5.83,24.0,4.4423,1.8133,-62.9211519868,4.442269,1.813271,-62.921152,3.10000000007804e-05,2.8999999999834714e-05,1.3200001092172897e-08
5.83,24.01,4.4435,1.8113,-62.9655808479,4.443503,1.811252,-62.965581,-2.9999999995311555e-06,4.799999999982596e-05,1.5210000015031255e-07
5.83,24.02,4.4447,1.8092,-63.0100220495,4.444737,1.809224,-63.010022,-3.6999999999842714e-05,-2.4000000000024002e-05,-4.9500002319291525e-08
5.83,24.03,4.446,1.8072,-63.0544755946,4.445972,1.807188,-63.054476,2.799999999947289e-05,1.1999999999900979e-05,4.054000015685233e-07
5.83,24.04,4.4472,1.8051,-63.098941486,4.447207,1.805144,-63.098941,-7.000000000090267e-06,-4.4000000000155026e-05,-4.859999975792562e-07
